repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
salesforce/lwc,packages/@lwc/engine-server/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/engine-server/README.md,not_found,not_found,true_negative,10,The content only states that the package is deprecated and links to replacement packages and a guide; it does not specify a persistent rule for maintained source code or test code.,,
salesforce/lwc,packages/@lwc/integration-wtr/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/integration-wtr/README.md,pass,pass,true_positive,8,This explicitly states a recurring structural requirement for every hydration test: it must define an entrypoint component with the concrete name `x/main`.,Each hydration test is also expected to define an entrypoint component named `x/main`.,
salesforce/lwc,packages/@lwc/module-resolver/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/module-resolver/README.md,not_found,not_found,true_negative,10,"The README documents API usage, runtime module resolution, and configuration or module-structure requirements for users' LWC modules and packages. It does not state a persistent, concrete rule for maintained source code or automated test code.",,
salesforce/lwc,packages/@lwc/rollup-plugin/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/rollup-plugin/README.md,not_found,not_found,true_negative,10,"The content is a README describing installation, usage, and Rollup plugin configuration options. It does not state a persistent rule governing maintained source code or automated test code.",,
salesforce/lwc,packages/@lwc/style-compiler/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/style-compiler/README.md,not_found,not_found,true_negative,10,"The README documents the style compiler's features, API, installation, usage, and runtime transformation behavior. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code.",,
salesforce/lwc,packages/@lwc/types/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/types/README.md,not_found,not_found,true_negative,10,"The content provides usage instructions for users of the package, including a one-time import in a user's project. It does not state a persistent rule governing maintained source code or automated test code.",,
salesforce/lwc,packages/@lwc/wire-service/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/wire-service/README.md,not_found,not_found,true_negative,10,"The README describes the wire service, API behavior, and example or user-facing component usage. It does not state an explicit persistent rule governing maintained source or test code with a concrete specification.",,
salesforce/lwc,packages/lwc/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/lwc/README.md,not_found,not_found,true_negative,10,"The content is user-facing package documentation and examples. Its explicit API requirements, such as calling `setTrustedSignalSet` on both packages and enabling a feature, govern API use or runtime behavior rather than persistent conditions on maintained source code or automated test code.",,
salesforce/lwc,README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/README.md,not_found,not_found,true_negative,10,"The README only describes the repository and provides links for getting started, contributing, questions, and licensing. It contains no explicit persistent rule governing maintained source or test code with a concrete specification.",,
shaka-project/shaka-player,AGENTS.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/AGENTS.md,pass,pass,true_positive,9,"It explicitly requires a source-code registration in the concrete JavaScript file `shaka-player.uncompiled.js` for applicable newly added classes or plugins. This is a recurring, verifiable structural/dependency rule.","Adding a new class or plugin requires two separate registrations or it may fail to load:
1. Add a `goog.require('shaka.YourModule')` entry to
   `shaka-player.uncompiled.js` only for self-registering modules (e.g. plugins)
   that no other file `goog.require`s directly.",
shaka-project/shaka-player,build/README.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/build/README.md,not_found,not_found,true_negative,10,"The document describes build and test scripts, command-line options, runtime environments, and how users run the tooling. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete code specification.",,
shaka-project/shaka-player,CONTRIBUTING.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document governs contribution and workflow activities such as pull requests, commit messages, attribution, and running tests or linters. It does not state a persistent rule with a concrete specification for maintained source code or automated test code.",,
shaka-project/shaka-player,docs/design/current/architecture.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/design/current/architecture.md,not_found,not_found,true_negative,10,The content only lists architecture diagrams in documentation and contains no explicit persistent rule governing maintained source code or test code.,,
shaka-project/shaka-player,docs/design/current/localization-design-principles.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/design/current/localization-design-principles.md,not_found,not_found,true_negative,10,"The document describes localization behavior and design decisions, such as phrase lookup order and table merging, rather than persistent requirements for maintained source code or automated test code. It contains no concrete source-code or test-code specification.",,
shaka-project/shaka-player,docs/design/outdated/REDESIGN.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/design/outdated/REDESIGN.md,not_found,not_found,true_negative,10,"The document is an outdated redesign proposal describing planned architecture, design principles, runtime behavior, and sample APIs. Its statements use future or descriptive language rather than establishing a persistent, explicitly normative rule for maintained source or test code.",,
shaka-project/shaka-player,docs/style.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/style.md,not_found,not_found,true_negative,9,"The document contains general style recommendations and explanations, such as preferred syntax, array traversal, and const/let usage, but none provides a concrete specification tied to a maintained source-code or test-code path or project-defined identifier. The code snippets are examples or placeholders.",,
shaka-project/shaka-player,docs/tutorials/architecture.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/tutorials/architecture.md,not_found,not_found,true_negative,10,"The content is a documentation page that embeds architecture diagrams. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
shaka-project/shaka-player,README.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/README.md,not_found,not_found,true_negative,10,"The README describes Shaka Player's features, supported platforms and formats, runtime behavior, documentation, and contribution process. It does not state an explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
sofastack/sofa-tracer,CONTRIBUTING.md,https://github.com/sofastack/sofa-tracer/blob/63a37a79330786bbbf623913c0848a24aa58061c/CONTRIBUTING.md,not_found,not_found,true_negative,9,"No passage satisfies all YES conditions. The Java-file instructions concern Javadocs, license headers, and contributor authorship in source comments; the license-header passage lacks the required header text or a repository-relative source path. The remaining items concern tooling, generic tests, or commit messages.",,
sofastack/sofa-tracer,README.md,https://github.com/sofastack/sofa-tracer/blob/63a37a79330786bbbf623913c0848a24aa58061c/README.md,not_found,not_found,true_negative,10,"The README describes SOFATracer's features, usage, examples, documentation, and build environment requirements. It does not state a persistent rule governing maintained source code or automated test code with a concrete code specification.",,
spesmilo/electrum,contrib/android/Readme.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/android/Readme.md,not_found,not_found,true_negative,10,"The document provides instructions for building, running, installing, and verifying Android binaries, along with runtime and user-operation guidance. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
spesmilo/electrum,contrib/build-linux/appimage/README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/build-linux/appimage/README.md,not_found,not_found,true_negative,10,"The README describes building and inspecting an AppImage binary, reproducibility, supported systems, and build commands. It does not state a persistent requirement governing maintained source code or automated test code.",,
